sample,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
sample288,0.8162532992256315,0.7823745101410389,-0.19368590470097338,-0.5284493557666724,-0.27695269790893273,-0.44270433947791943,-0.08528897359698373
sample289,-1.6574310316125485,0.3968177075612481,-1.5067638389741673,-0.27318685244173585,-0.7167683056193058,-0.4859794766223025,-0.47353718618545404
sample29,-0.5544933073154277,-0.039585137086421335,0.77837226868923,-0.24293872977287187,-0.8789533479546212,-0.5366558639206597,0.3920043004677763
sample291,-0.7368878856585823,-0.30676652470089727,-0.0930840115532989,-0.6776736556023959,0.08169000063732228,0.6530173040416496,-0.8187114299141075
sample292,-0.7931848799909267,0.5649247685482393,0.48492741236866654,0.10720371978622187,-0.34452527923957804,-0.13296410635307632,-0.8182839913151216
sample293,0.3758310420176459,0.1311927648469996,1.1564083334405222,0.6736059541058146,0.35277528268520353,0.5760426524115753,0.2665043613442723
sample294,1.528282727828932,-0.7836880922305215,-0.20317170718656402,0.9555837817428724,-0.7802610165660617,-0.38013733320187415,-0.6101053268896254
sample295,-1.2333169069293075,0.7519952046683196,-0.5177475505936124,1.7330085842673997,-0.3992207748071114,-0.04503487451835807,0.25341425416794466
sample298,-0.533410251731185,-0.0964165317653734,-0.20701297503144708,-0.562412916795469,-0.4696190877999494,0.3085521175321272,0.15470962575087044
sample299,1.1621942556396319,-1.171392460605614,0.3559368307862947,-0.206630980972733,1.679103214835472,0.11159629147704683,0.7590200688323409
sample3,0.005263893555168686,-0.3202063681452971,-2.4952625214634803,1.0890361136891775,-1.1571761047717173,-0.7738661069971267,-0.8611856602591842
sample30,-0.6836332184662202,1.172336955412837,-0.08247140320977782,0.4149052703456878,2.1481862693765166,0.7562876110694111,-0.4272478673547344
sample300,-0.4442124286072757,0.06562405792481493,-1.983674512053177,-0.5631983961711794,-1.0485806009228529,-0.9282271336347491,-0.23076233505982507
sample301,-0.3667951709492206,0.09172816013232853,-0.4244255608881128,1.1230349421598764,-0.3216492380693886,0.521531618647809,0.12325198553616624
sample302,0.6187891396746708,-0.26978356620986044,1.0822319357963002,-0.4080762849541146,-0.47185336318409243,-0.04956442552062039,-0.7417557022691301
sample304,0.5047519094497354,0.6324776124745448,-0.05812618883759556,-0.46356650357355345,0.1589943237117462,0.8655321646168157,-0.2842655488693204
sample305,0.06258113893555281,-0.19151189045571132,0.1370727891120822,0.6073759288158649,-0.5043791020141037,0.9777625360825782,0.4243917238192285
sample306,0.33222715592367735,0.23636097439957776,0.3151445579503053,-0.9363569264606825,-1.0321198772724347,1.1413381906357163,-0.7508648474082797
sample307,-1.5122674507229203,-0.08385796834635703,0.021280728834332373,-0.6489959799439537,1.8742200813710366,-1.1987941973879566,0.1307390571752341
sample309,0.2530158580932948,-0.12568898741552026,-1.2923986118629212,0.39755525340272646,-0.6263312879277355,-0.8771190197156219,-0.7388389258997115
sample31,-0.1562199922440458,-0.09636987282314619,-0.9534683021631565,-0.42474741848463576,0.22151963091311697,-0.19005967911524696,0.8770564727373651
sample310,0.10120947304922076,-0.36665400250399655,0.1031412082659921,-1.0112890220074582,-1.0510261818165687,0.22596429389869854,0.5898307143824917
sample311,0.04868498990654244,-0.047178502159519485,-0.25555036241365303,0.06381817621675799,0.06429692309469251,0.12140048709439324,-0.26151464953617276
sample312,-0.5491003446335148,-0.5762837965621456,0.9164746405849606,1.3438480560109318,0.22505876226752816,-0.015183933857346565,0.16259203130612504
sample313,-0.5201637297353705,0.3669040209588773,-0.9220080709841266,-0.8321735456120879,-0.5299804936546041,-1.2592049078836656,0.2781609284834844
sample315,-0.7995368427849302,-1.1004961820503618,1.0219563356187829,1.4563586040726813,2.672955998237132,0.6341508693171471,0.018801902626680647
sample316,-0.6505860917467322,-0.5084301141012139,-0.28076788777342465,-0.015282648406444367,-0.7143755784890594,0.08704753554224764,-0.5285048884540687
sample317,1.7544094474931051,-0.19269010119780194,-0.3644080557159227,-0.2771143533004599,-0.23409775973858346,0.8233484032827622,-0.621157216422856
sample318,-1.1915975962062046,-0.7105991412005949,-1.560090790729554,0.30683222483395917,-1.447338956152327,0.3767099042181481,-0.03102575493126162
sample319,0.17368691517926735,-0.7675799218080118,0.02141388668875937,-0.8161233195359001,0.7950900149972098,-0.13898270620818748,-0.9656643550268391
sample32,-1.425116341288822,-1.0945903920267415,0.05914774427642976,0.21347122096304819,4.922745794855641,-0.23966072214640696,-0.4847080925345707
sample321,1.3767017612816317,0.048324430217668,0.16345985280252723,-0.03499558518934564,0.6584175429391189,-0.012106016520335557,-0.608267995509251
sample322,0.5250443823423512,1.1746430911145247,0.19782912621627438,-1.7705544085759972,-0.4055997026544786,0.3380650761701716,-1.1552853978943494
sample323,-1.7133354575068407,-0.9989216091944589,-1.3477053333769868,-0.9268509655125413,-0.06753349391066381,-0.4843996745151269,-0.9424434003937312
sample324,-0.8398559191433351,-0.5462793247383613,-0.5562136442444291,-0.15845053752889143,-0.2518790757858991,0.17657645989472118,-0.2635425887509732
sample325,-0.19844942760383377,-0.24483223995216025,-0.1127761189272056,-0.3729906186755461,-0.9795207960326453,-1.0000621016655333,-0.7902872651354776
sample326,0.9153128868518627,0.6217305275895875,-1.28437658117607,-1.878051302988845,0.0873257436194726,0.8364381728847845,0.3013418889911382
sample327,-0.7654442316010794,-0.6617774791622046,1.1518066600708328,0.20515192882727318,0.04037079664358763,-0.025327801217268846,-0.40016519650710153
sample328,-1.300656582574148,0.6561101868063121,-0.8291954187546289,-1.1079154213941729,-0.36428996701645816,0.10177119192189021,0.8119742366093994
sample329,-0.004945620268345644,0.07336446341013127,-0.5047675201320098,-1.0474690794055213,-0.9147271520011653,0.02604466341107095,-0.9874200502646968
sample33,-0.5264099541082472,-0.7033885197680697,0.454290258610241,-0.48140559463936305,0.01651593166062866,0.37423728393566363,0.008844021918794867
sample330,-0.375869950404627,1.0330480363263932,-0.7433312942935778,-1.9652092431699677,0.40680727750715395,0.49140847946956034,0.5486258401494115
sample331,1.5844797203993175,0.30593519372342937,-0.18143827004787946,0.7103635024027406,1.553318532337144,0.13845393235912146,0.38705010058991957
sample332,-1.3887067784915277,-0.8306818197011033,0.18246110192457407,-0.39786187584917054,-0.07631606234134035,-1.3753715151134762,-0.00781281320131165
sample333,-1.1107534364672196,-0.4333500638007124,0.22841551036375587,-0.7796030284845352,1.8078876996063165,0.10595606492726803,0.22029568270640565
sample334,-1.1813304496021884,-0.4966820161569437,0.04170758559000533,0.871593780437865,-0.20399373315419048,0.40326408564035027,0.057586473724609386
sample335,0.800106478107758,1.2098009784047559,-0.01881184943189331,0.23193599898186323,2.651161402457283,0.14157996853481575,-0.18600565585852255
sample336,-0.8236573551309772,0.904969069663363,-0.6914532965271833,0.2663760099861322,0.4247565137850717,-0.6060220078705731,0.493285713828824
sample337,-0.053623168279569054,0.13206978084622084,0.41735534578847916,0.45331074828757756,0.27089817343515316,-0.74751612402364,0.2229382576142463
sample338,-0.18016616524522502,0.7191535747674114,2.036841926115446,-0.8309516601418664,-0.17274587024640498,0.6981763323365935,0.08097796866664513
sample339,-0.09596253531815756,-0.32536985564560483,2.8591295763546007,1.0810703264356856,2.4698670390672453,0.5714267636975802,0.2214643706955879
sample34,-0.6310589789820065,0.4413613968712208,-0.3203439505089658,-0.17617590293511273,0.624792341429097,-0.4060103833287367,0.8967904012408954
sample340,1.3585152472459017,-1.148018624654888,0.8165734970664116,1.3837473041421644,-0.3737290489629978,0.1448696490502596,1.1523123925637193
sample341,1.6281204653912638,0.047424997478222285,1.6632851219205307,-0.05899921352350026,-0.9083904538531734,0.2123571340638986,1.0182341552139342
sample342,1.254990189091418,0.9576171455605862,-0.08958379697621413,-0.0634226075010546,0.20818506044074395,0.410782512173654,-0.5023649297560698
sample343,0.0776420465034012,0.48351459672758385,0.45037873882039536,0.48084290503041843,0.16364426027126655,0.6826939453354564,0.6509456886783596
sample344,-0.022448087322504987,-0.008579709523678475,-0.25460912202659713,1.3222152947711467,-0.24236893943034815,0.13635333460768528,0.9865598021017876
sample347,0.8232750933711898,0.9783802640910034,-0.7949780226006473,-0.22333330416496974,-0.2440523061449043,0.013516487141382878,0.19914358543247013
sample348,-0.04887050482015914,0.5834018502347931,0.9046584517202518,-1.02903310874864,-0.09407814438843358,0.271443787357722,-0.21123311551412016
sample349,0.834774981288026,0.06027786911062398,-0.31751426178968883,1.1304441502081461,-0.7781626077208286,0.12177861850963823,-0.00739924490153486
sample35,0.30809191637851846,-0.6956478091924247,0.8101641032226684,-0.6202339050634182,-0.5493676844448607,0.7978299997651942,-0.7446203913866467
sample350,-0.7710799104166348,-1.3349995143615097,0.3901490685322801,-0.17146664243924772,-0.17815270985538192,0.24363094228054705,1.4205104871160887
sample351,0.6586888114868711,0.12009808609303764,0.7156547072272949,-1.0310519356326922,-0.6053706008448799,-0.5356038379359076,-0.46762552071312896
sample354,-0.13735378496773049,0.693343997568209,-0.18693236635141142,-0.68395131856075,-0.47710787433727425,0.5910481111614715,0.38269952467821305
sample355,-0.28747998066844366,0.9643239422238622,-0.7773215855196602,0.17982145537799368,-0.7863995236921553,0.1257761415116757,-0.15513258187173956
sample357,0.477024068760298,0.8057609039751701,-0.23029683509028542,0.9523724327821688,0.4388367236819061,0.25930079361346076,-0.15702889678967985
sample358,-0.43803764394643635,-0.7462924659902539,-0.8733858955747854,-0.48192483790964147,-0.5608245270012087,-0.091468831571658,0.670219502162509
sample359,-0.2588206431106594,-0.7769508736533886,0.24590917056432454,-0.03261433538840205,-0.46315140273163696,0.11232074197427327,0.3109701012865169
sample36,-0.1949408196574449,0.8619571800585457,0.5540556526274335,0.24442132937358046,-0.7943766094915997,0.5707738241656374,0.22368235558705535
sample360,0.6850797147612536,-0.007841360796478203,1.3024380902406882,0.09815694927795462,-0.48906881547872993,0.36926198993428266,0.5340616923055024
sample361,0.3300763067107393,-0.7774557955474978,-0.352110899513448,1.21277644178961,-0.3296358412757158,0.3868998328174018,1.7921743826164611
sample362,1.3879096268547846,0.3106936862503565,0.072762751579248,0.941895455989201,0.1688020354367364,0.07958115461258525,0.7410821943475416
sample363,0.9881968089019181,0.5147566757672262,0.631711754156945,0.4898334094573397,2.098000180835382,0.9544144160385754,-0.796311823300654
sample364,0.03872539033228096,0.6414717936839021,-0.40171870555436295,1.3494501125559055,-0.5567820046647627,-0.9813326198580989,-0.08602080278377802
sample365,0.9872761514298658,1.1377517221940086,0.7884097230076035,0.24955079809017636,-0.05072829343010356,-0.40418963155646126,0.3628269560409331
sample366,0.22260993322616213,0.5385084712888825,-0.36267036305438005,-1.2890728480161855,0.5019899108082765,-1.1139130662580983,0.2822470050395331
sample367,1.5641291335544145,-0.3038765202333457,-0.021397284891720485,0.5903788416319281,0.503939679542818,-0.11251955161596965,-0.6967354238759801
sample368,-0.9062156070184323,-0.5985184177859149,0.33892139282684597,-0.26703047639102523,0.3444583299506304,0.658721450396569,-0.6373956706540865
sample369,-0.576520632441149,-0.7270775110807692,0.6795668001350498,0.8856532720734238,-0.3186234498300933,0.5287989213133,1.0238821124617212
sample37,0.18435030093804605,0.04073038331656,-0.7737827976781662,0.07371374423924484,-0.7732334026836883,0.22927553429073622,-0.7438655286488214
sample370,-0.6591277851837269,-0.06523661047081222,0.3627875999491799,-0.46395093723873543,-0.9204160994528793,-0.7038299704798355,-0.9667718923142863
sample371,-0.420112276876161,0.07699447381083693,-0.7609116381127918,-1.094085605302122,0.9698574066201224,0.5530631983061216,-1.4784841885790811
sample374,0.043267844197556436,0.7821126880067282,0.22222982830296978,0.4776632491041237,0.22901112715940378,0.24067441020581115,0.10905027558305462
sample375,0.3555723224139975,-0.5543664414926406,0.6489158012945341,0.5856177417785693,2.093794505285065,-0.5899875089227161,-1.2783184109672663
sample376,1.6507847218002145,-0.34364277783971114,-0.4500251259296612,-0.07951769387216306,-0.9732193535306084,0.08756674328769515,-0.2554897827588473
sample377,-0.9007489104515375,0.2737461758235195,-0.15252564110652853,-0.6465053680445153,-0.457670847494084,-0.4384691589089603,-0.47650400524449515
sample378,-0.9640529046033136,-1.659152347699896,0.6634648319555213,0.36101337880815004,-0.5779416174901806,-1.6553196191331656,-0.12866763685100086
sample379,-1.8384288095620966,0.8050389203103041,-0.5958684640672397,-0.3736719651474083,1.8533707910696913,-0.06681402979732443,-1.2800399122668111
sample38,-0.07932518483135975,-2.541943342585354,-1.2377083528598498,0.5201662476840115,-0.12280365938351025,-0.8397477544123553,0.3152262233532088
sample380,1.2524757611965391,0.25915602349258504,0.35515648678553013,-0.03225257336765011,0.32633171409269496,0.8149988609529071,0.4549109428472574
sample381,0.39750269100818614,-0.20838888517834658,-0.4812080437775009,0.1786410618328249,0.5199829972251087,0.4854221202903476,-2.4557725849758767
sample382,0.24938335360512673,-0.1410882118690105,-0.8788406829987087,0.026905782356728976,-0.6516789033873832,0.3180547187388995,1.2126446601231016
sample383,-0.26001769779902845,0.18934779092013082,0.8034046371204114,0.7560228916150856,0.12494149219450265,0.37567190948052037,0.236212956867957
sample384,1.041236728901752,1.207207904183436,-0.15468017083926489,-0.5834335988059114,-0.9267217056217407,-0.14667606802702565,1.036854567221365
sample386,1.7616137942857635,1.1233980196363067,-0.1324151583545498,0.7396847505170315,0.1776981973377674,0.057523089953565226,0.22427305816614307
sample387,-0.944061764745315,-0.5897272236436368,0.029175835152429143,-1.3623058917410655,1.5225648710938158,-0.3149077961644618,-0.2897155773948012
sample388,0.15562408266757768,0.1606449782253062,-0.41958154652257734,-0.06322282821507083,-0.8919673970450853,0.9184696918460885,1.1397826849662311
sample389,-1.049902120718032,0.6788986136045952,-0.9753484994007741,1.1913965033957201,0.32269478904758875,0.5136639887984448,-0.41191751636579077
sample39,0.1844687516068628,0.008282629275369621,0.31787073323837023,-1.3764886181167302,0.18767045328461815,0.2504986177361455,1.1080440800018887
sample390,1.2286775454031518,0.35773837401948505,-0.3958410623357784,0.4333928013571817,2.090184623919672,0.3027667542175037,-0.3643804777164293
sample391,-0.8984208168055721,0.9774823905784451,-0.9418021873915879,-1.2845679449151288,-0.24564249382675252,-0.8986643181043633,-0.6025515616034792
sample392,-1.636633265388976,0.10131741609516359,0.0934655522729604,-1.21270138158094,-0.35241419475793656,-0.22580048196122293,-0.14249437642362733
sample393,-1.0707376764460856,1.0285457872683939,-0.01301800073790526,0.7580522168953217,0.18435661315220056,-0.6716953213322084,0.9431936229686815
sample397,-1.03914742027332,0.7580903031241749,1.679495187003862,0.9242798607000173,0.14656259698237203,0.027364767343222712,2.376955025036634
sample4,-0.6445804802120412,-1.9447292782361083,0.39763612660465286,-1.3683694693897133,0.2464642048610943,-1.6712784742397977,0.6200389833105042
sample40,0.7748495383647608,1.1317480983499286,1.239561494748863,1.0703561428519464,-0.20741860488588518,0.47902452481695723,-0.07991060138969548
sample401,-0.6881476278539496,-1.8544112598950748,0.34185834166732887,-0.6967339606102021,-0.20445393173092719,-1.349488345131593,-0.6784970322361561
sample403,-0.5762756125050672,0.42598575370659014,-1.051790170364514,0.2760354952737091,0.39585157594207276,-0.2583459706424948,0.7579236412743956
sample404,0.03285311643703447,1.2689989916065285,-1.2176930658584597,1.0960642505771185,-0.8576471104214042,0.6556386683746377,-1.1426298692763543
sample405,0.5721416018472667,-0.053981683436141716,0.03320060251234911,0.9683181303928783,-0.4385234362538053,-0.10115754626813457,0.37549229755359853
sample407,-0.7831844402355439,-0.6675223211816631,1.5383396508913627,0.8639860468475671,0.01087146808304502,0.09606203431268043,0.15713544305945887
sample41,-0.7845360477221099,-0.333032883523644,0.3853006356907522,-0.006888214221537094,-0.9299913146417875,0.8405446647761128,0.6853514470531368
sample411,-1.7383195393484974,1.2585214231991213,-0.019586013861413433,0.2880608448795021,-0.5890563507107712,1.1559646181463674,0.5530490871711348
sample413,1.9518659214890386,-0.15437822377697885,1.10974997915572,0.74105583913602,0.14591840554929283,0.07907583693799837,-0.06713681497467436
sample414,0.5889671773478504,0.8436905762059576,-1.6055424252374983,0.08408648715408124,0.03015948884510182,0.759507281576724,2.0612423180302066
sample415,-0.707957293166319,-0.5649740689563516,0.1575551489661925,-1.4324979574925347,2.458835984962514,0.226996955714028,0.48511939065221743
sample416,-0.9796450029348776,-1.7733203137122233,0.08781671461281296,-1.1066544311461144,-1.3017437806410972,0.4856207150991926,0.3074585257653883
sample417,-0.07679812617537779,0.4850548322553346,-0.13042837185944314,-0.018133582821039974,-0.4032847563300078,0.8477153046341422,1.0073479890902894
sample42,1.230106583056346,-0.07075725499240176,1.2128720032568965,1.516669378661745,0.5341850926236977,0.2896002899486526,1.0009812993489549
sample43,0.5148784020600611,1.1023708648313075,1.2447729747309029,1.2541894490862817,1.1176373304690155,0.4052758638509737,0.9929499975627887
sample44,1.7837172157891579,-0.03805248327093145,-1.4454647014511344,-0.2541571747882816,-0.540874050726961,0.1695970764382027,-0.059300767514850056
sample45,-0.541765187865243,0.3576224203077502,-1.2061146557645697,0.28931193573865066,-0.6875880920950446,-0.6732737214877821,-0.5532454788165255
sample46,-0.3126541314411975,0.4263176145317697,-0.6131353742959912,0.6501601671798157,-0.12333474196317824,0.7357052957895456,0.008683796117370454
sample47,-0.2641245852319272,-0.20095974585861065,-0.5112119541850584,1.2824007872096357,-0.5709505671564447,-0.2573624216945723,0.3268538794536275
sample48,-0.5655777398219902,-0.7883150497955482,-1.6228302515138924,-0.5584858819194529,0.390442007009867,-1.4727262300766206,0.0899553950752827
sample5,-0.3474543546209277,-0.586678484736447,-1.3400887242730017,-0.713411120687201,0.06971637768962735,-1.2794389909716166,-0.4407371904496764
sample50,0.4029594813408531,-0.7789183638402835,2.5151982943431297,1.8280615727334326,-0.5246583419581512,-0.9088867299944148,0.032016787452648535
sample51,1.8147182334951708,-0.06585026922286996,0.30481009392455216,1.1846875727996717,0.3373644013465509,0.4578708472576045,-0.7760282642518239
sample52,-0.7551620007810489,0.3792465285674252,-1.1200984535182879,-0.21172727773297884,-0.26251654519916,-0.5522224340907465,0.13980302906328612
sample53,0.8684485016479009,-1.108501584945359,-0.4051196813111058,-1.3986446260727194,-0.5642040490226232,-0.31937841096516456,0.5527795446740842
sample54,0.4944040136920836,-0.02759563054468106,0.5491027273175946,-0.15199542497977403,0.27586222964769097,0.10838396383881779,0.12078346397514379
sample55,-1.9440445746596235,-0.4584478841204585,-0.9247835267661274,-0.18161426365499436,2.631193522502226,0.6173770560142997,-0.3487539450276597
sample56,-0.5325067740724462,0.5876883158936972,-0.1616469208290677,-0.7734327163053508,0.22190360309102256,0.9966408937787093,-1.3843474881194564
sample57,-1.4498518788353172,-1.3702659473533232,-0.3745083132868519,-0.005890766404425037,-0.8892326543048646,1.4217661927773508,-0.4356640762358677
sample58,0.13785928683537985,-1.5500375190188285,0.507018339542724,0.21552428288311518,-0.9663217699953235,0.918204174865879,-0.2643399529744383
sample59,0.48969972734962025,0.6384627518600203,1.0864596553429702,-0.9649504615464852,-0.5540979827520981,0.21758807928815416,-0.3196426392895162
sample6,-0.24206489703515913,-0.3613615052223174,-1.4238902986635775,0.24864552154793923,-1.0072340229595254,-1.128076657412179,-0.23817281249026828
sample60,3.1998311904584273,0.8445161526046407,0.6244462080744952,1.4948571446445873,0.8462110687167994,-0.5811025356064816,1.5201281332475325
sample61,-0.8576306608922645,0.6412214054997316,0.10441934247657235,1.0584701979994895,-0.7294365357418771,-0.8395465831623076,-0.6563784898118721
sample62,0.0035116620335851837,0.2813217763063784,-0.8731513169299614,0.650403653827674,0.20348991778572376,-0.6108445862963865,-0.14833350782533794
sample63,0.08445938584175114,0.7575404643681216,-0.26553657851822293,-0.5581491871073118,-0.9534872477913552,0.6780429888008245,-0.1427329797098712
sample64,-0.523775486932734,-0.5138764954145367,0.011788995452113711,-1.386644215812488,0.2667767652722637,0.12091998285839667,-0.4004468995529842
sample65,-0.4463895554924383,0.7176276346340945,-0.6318656605558922,-0.287462935310731,0.9234730621733688,0.7729454782600732,-0.9306220001126343
sample66,0.1269944219637236,0.40098977023327637,0.11910656478137759,-0.44877826762646345,-0.1795088772431888,0.4845921848257716,-0.22295824056724017
sample67,0.09682451896278461,-1.089294125938574,0.020201787469796298,-0.5798610317900388,-1.5088897218898174,-0.09843321276432948,0.03880149645548912
sample68,-0.2898194062815056,-0.9909879330489492,-0.4835575249689984,-0.7214773124682813,0.08757253134336242,0.9588304920239209,0.1987676646653681
sample69,-0.5095347577777937,-0.8091079517231357,-0.6957940475216484,0.33970298440361735,-0.5736462686292624,-1.3025936284730268,1.0117950019314774
sample7,-0.5139992860408568,-0.980928242226839,0.9145444835326062,0.6632468346459427,-0.07675638593012854,-0.2160652723055907,-0.8692716775565014
sample70,-0.7809221570315154,0.12437993354047802,-0.6034793603934399,-0.48735756732929847,0.24339877490415843,-0.08233020027851658,0.4442318687908188
sample71,0.23676522172019235,0.1827061930538999,-0.19694827187094,0.14821932652448194,0.1996261280274246,0.3668070917683639,0.16831397808653975
sample72,-1.0115793780868498,-1.2272884357840952,0.01354773200988827,-0.043856760597590826,0.15213467292655808,-0.4012579654026506,0.14483875313376138
sample73,-1.4126535531110367,0.20183595382138708,0.6755273477868861,-0.3095340483534266,-0.7265917161470378,0.5255973903366327,0.6713993194947575
sample74,-1.0438976242549383,0.38212695521457263,0.17529826491290737,0.7719984478506507,-0.5117445356058787,0.8738953254598198,-0.6365584207155239
sample75,-0.6529930044065095,0.42592592668291945,0.653122082076842,-0.9759938088191212,0.03201644263146624,-0.4224683641599973,0.1465615841072908
sample76,0.23589532922413206,-1.3472624212915725,0.706454986550623,-0.4320641995997542,-0.5579685857999654,0.9481136083249256,0.006941832515838978
sample77,-0.930310582015693,-1.161959085322042,1.2058887373207625,0.48687115820839544,-0.9978848176721353,-0.03648229155631083,-1.0683546196178832
sample79,0.22459666246970794,2.1530393647609873,-0.18989924947538844,-1.5179687560596402,0.13640997269027896,0.7902110654780443,-0.5183243801898909
sample8,-0.5582025719742176,-0.4511667764472417,-0.33354016522356555,0.04178127778583732,-0.760081825693992,0.30938392325640873,0.2212915176607933
sample80,-0.6865234038774171,0.2181666981198711,0.08060151610636124,-0.5495965262032045,-0.2234913500686487,0.4025175429521933,0.12783451812548158
sample81,-0.5701263522540508,0.2885681254554084,-0.21276197871890942,0.04356145570899733,-0.8685023706126723,0.18380713219488298,-0.509283745457066
sample82,1.556906289835982,-1.8490125632591203,-1.2100273619375304,-1.0602717945430717,-0.5662725918141162,1.2423699804958073,-0.4389453855381797
sample84,0.3172614103892845,0.267508003007884,-0.5320552033707547,0.07703986259691646,-0.3166124647179267,-0.7112417138593188,-0.7773767961982702
sample85,-0.3338120573117244,-0.0864518941525427,0.9147458610524898,0.006823553992103163,0.7375387830356007,0.12188824061885922,-1.9252796960466565
sample86,0.5305560294886663,0.47163008119473443,0.0033181615428023725,-1.287940311206035,-0.8153897503040971,0.3697188476359279,-0.11850017575785088
sample88,-1.212961089709552,0.887574472094448,0.30575870818138223,-0.6627700758149567,-1.0111481579193207,0.8411734913624245,-0.33888717316803435
sample89,2.6633217375562164,0.40715676342063795,0.1431861650912063,-0.48451645763149154,-0.6851054674079983,-0.498129180366063,0.8497433037030933
sample9,1.223817222519124,0.9827696677088014,-0.6512815545801517,-0.31825070808413264,0.027232618184006963,1.1439083842791775,-1.243273106500278
sample90,-1.3292535432033228,0.308278468164727,0.48607332176731666,-0.4275344700729768,-1.049297057308071,-0.6579802184067866,0.6094643804774702
sample91,-0.08776629131321845,0.4733596855357199,-1.0034094845224035,-0.6213365612036332,-0.8678865633168606,-0.047423867835444715,0.277490821897537
sample92,-0.010733510115514827,-0.7614423706547591,-1.1759183598401988,0.10283132449598761,-0.12517943653380467,0.013391299441609057,0.87201656280149
sample93,0.6766326804307925,-1.7994526801760238,0.23622592959573105,-0.5794720839986097,1.0147348638111835,-0.15616103664751105,-0.4858442484564883
sample94,0.7932560406513598,-0.08131467680957077,0.7211035251916326,0.24999724826549596,-0.7133352495935249,0.3172055814932638,0.6149251666604421
sample95,-0.2905556426200629,1.464394866319104,0.6894806465778944,0.30225939603302787,0.14225506779524702,-0.9050023641994563,-0.23506473124473837
sample96,-0.012323421117236303,-0.6224132803752328,0.07749831632247284,-0.3378485412572529,-2.0491913330811937,0.09804803063928652,-0.74287920978984745
sample97,0.28973999477351403,1.368532693915285,-1.1191695127429724,-0.009253436125377528,-1.1003624176665585,-0.4850256381861346,-0.5654327381596482
sample99,-0.32635194534939854,0.505698580494696,0.41273539339109555,-0.1712592377558999,-0.459441703033293,-1.024931669529392,-0.14704723989578455
