name,clean_name,type,factor,estimate,statistic,p.value,fdr,parameter,conf.low,conf.high,method,alternative,sig
functionalConnectivity_Yeo7networkParcellation_Limbic,FC limbic,Brain MRI,F6,-0.03418780269172303,-0.6381382282782799,0.5238033938898523,0.9111620124797032,348,-0.1385211820754941,0.07089610760873442,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Limbic,FC limbic,Brain MRI,F7,-0.009359600021246667,-0.17460872258091975,0.8614886324374604,0.9878586364178354,348,-0.11407749678840698,0.09556398968494711,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F1,-0.022531241784521684,-0.42042159382146826,0.6744369789674316,0.9625205808903161,348,-0.12706095628976422,0.08249342889355027,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F2,0.009219604532327258,0.17199680249989868,0.8635400194774387,0.9682115369898555,348,-0.09570271678345466,0.11393930902394282,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F3,-0.01494737495153526,-0.2788708190029518,0.7805096077359621,0.9241178014282394,348,-0.11958981164455174,0.09002351129441256,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F4,-0.03261210139033417,-0.6086946372154032,0.5431239733621771,0.6753270026029395,348,-0.13697365234345038,0.07246546344574237,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F5,-0.0075515596856370534,-0.14087653613364579,0.8880489877776294,0.9959664730006237,348,-0.11229249136982142,0.09735533523186803,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F6,0.016960084320266515,0.31643178365287977,0.7518645153044293,0.91828657765561,348,-0.08802624517914426,0.12157376121413013,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Somatomotor,FC somatomotor,Brain MRI,F7,-0.023103560296943937,-0.43110640089011915,0.6666579235728662,0.9878586364178354,348,-0.127624287291592,0.08192468218935911,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F1,-0.027681671355325038,-0.516592847112904,0.6057685312689557,0.9625205808903161,348,-0.13212807917717612,0.07737267933939287,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F2,-0.06446966362398238,-1.205173141133513,0.22895534678278695,0.6269257505398296,348,-0.16816298602562757,0.04063478586234197,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F3,-0.06694966000300197,-1.251738169307178,0.21150599190434632,0.7114292454964377,348,-0.17058228438422596,0.03814789985217039,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F4,-0.04863946963482557,-0.9084327609730662,0.3642782954834125,0.6242897321514871,348,-0.15269074545461037,0.05647833151426937,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F5,-0.010394656315574386,-0.1939202758812001,0.8463514506600718,0.9959664730006237,348,-0.11509906196115385,0.09453818475055069,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F6,-0.13779682043523248,-2.595324405353865,0.009850201334359371,0.18222872468564838,348,-0.23917175821037,-0.03345019003614714,Pearson's product-moment correlation,two.sided,*
functionalConnectivity_Yeo7networkParcellation_Ventral.Attention,FC ventral attention,Brain MRI,F7,-0.012311462624397316,-0.22968476475346744,0.8184716748116094,0.9878586364178354,348,-0.11699029959311029,0.09263792230520937,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F1,-0.04273871763960873,-0.798009593813568,0.4254091292558111,0.9625205808903161,348,-0.14691034200432934,0.06237054628126496,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F2,-0.010007509798952586,-0.18669702365576615,0.8520069797848489,0.9682115369898555,348,-0.11471698751139141,0.09492189702903032,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F3,-0.0035467332549483257,-0.06616386708762759,0.9472853572582335,0.9735988394042955,348,-0.10833627909640779,0.1013207637939116,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F4,-0.05792193815297526,-1.0823368641801585,0.2798522632022209,0.6242897321514871,348,-0.1617695079680467,0.047194449670373693,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F5,-0.02720203338034277,-0.5076351999527918,0.6120307698502239,0.9959664730006237,348,-0.13165642959886725,0.077849787501996,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F6,-0.07213919676045362,-1.3492546486512402,0.17813236474393912,0.711416202445614,348,-0.17564076730388986,0.03293973030191877,Pearson's product-moment correlation,two.sided,
functionalConnectivity_Yeo7networkParcellation_Visual,FC visual,Brain MRI,F7,-0.05201302014064349,-0.9716054676878801,0.3319216908257677,0.9878586364178354,348,-0.15599229532214384,0.053106368817619,Pearson's product-moment correlation,two.sided,
hatoum2023-executive_functioning,Executive functioning,Cognitive,F1,0.14148774065305217,2.666241949818976,0.0080284157589441,0.09901712769364392,348,0.03720981603311078,0.24271754682866858,Pearson's product-moment correlation,two.sided,*
hatoum2023-executive_functioning,Executive functioning,Cognitive,F2,0.12464084056187584,2.3434188860105745,0.019670310344301774,0.1512722620140075,348,0.020073294138978848,0.22651105518272677,Pearson's product-moment correlation,two.sided,*
hatoum2023-executive_functioning,Executive functioning,Cognitive,F3,0.1159900780165551,2.1784707146937397,0.03004166074871625,0.3332501007356971,348,0.011297622650455433,0.2181671612232982,Pearson's product-moment correlation,two.sided,*
hatoum2023-executive_functioning,Executive functioning,Cognitive,F4,0.06831287411534345,1.2773440855873006,0.2023323244608068,0.6242897321514871,348,-0.03678034390631444,0.1719116018069202,Pearson's product-moment correlation,two.sided,
hatoum2023-executive_functioning,Executive functioning,Cognitive,F5,-0.0249030763434689,-0.464704984102489,0.6424333505381843,0.9959664730006237,348,-0.1293951050451047,0.08013595102181323,Pearson's product-moment correlation,two.sided,
hatoum2023-executive_functioning,Executive functioning,Cognitive,F6,0.12390572395006431,2.329381535119886,0.020410586548119815,0.25173056742681105,348,0.019326936181000592,0.2258025961838486,Pearson's product-moment correlation,two.sided,*
hatoum2023-executive_functioning,Executive functioning,Cognitive,F7,-0.05232038537317682,-0.977362777434278,0.3290685085325049,0.9878586364178354,348,-0.15629298511570824,0.052799029049960755,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F1,-0.08028794288117312,-1.5026029881966403,0.13384832418233955,0.5979426830679047,348,-0.18357271571736364,0.0247501945311641,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F2,0.0011753503589706647,0.021925891781356812,0.9825196373356411,0.9825196373356411,348,-0.1036672483079975,0.10599211652383023,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F3,0.03667250495226162,0.6845771984741142,0.4940664207621517,0.7616439318157506,348,-0.06842035400290362,0.14096042623572885,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F4,-0.021695336405915554,-0.40481653496391773,0.6858610884828198,0.7930268835582603,348,-0.12623805652117093,0.0833239945238625,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F5,-0.0075348951813642194,-0.1405656373024975,0.8882944218654212,0.9959664730006237,348,-0.11227603603123687,0.09737184270144499,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F6,-0.0458753334844398,-0.8566952013171818,0.39220289144669185,0.8609416314968369,348,-0.14998387120937734,0.05923938045175548,Pearson's product-moment correlation,two.sided,
Neuro_BIG5,Neuroticism,Personality,F7,-0.052510302490439066,-0.9809202859381051,0.32731349752716266,0.9878586364178354,348,-0.15647876793072066,0.05260911771276654,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F1,0.041507309347669455,0.7749766902090498,0.43887968913048214,0.9625205808903161,348,-0.06359924960319463,0.1457031508560765,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F2,0.055793750577316295,1.0424427177116622,0.29793010380809937,0.6889633650562298,348,-0.049324567015778246,0.15968957597888359,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F3,-0.035370172942098585,-0.660235142960011,0.5095397033632736,0.7616439318157506,348,-0.13968207851970266,0.06971815710283097,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F4,0.05689228449974138,1.0630335772253467,0.2885038248191575,0.6242897321514871,348,-0.0482251563729027,0.16076331639363037,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F5,0.06450596215635011,1.2058545275524504,0.22869280312700668,0.9959664730006237,348,-0.040598395877704675,0.16819840515998863,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F6,-0.08606268366486383,-1.611457497545858,0.10798659680179554,0.7054272353763162,348,-0.18918568811283853,0.018937999397475837,Pearson's product-moment correlation,two.sided,
open_BIG5,Openness,Personality,F7,0.0038702334607035086,0.07219880974829347,0.9424851686640959,0.9878586364178354,348,-0.10100056971770816,0.10865597564535769,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F1,0.03650955395115162,0.6815312717004174,0.4959886778506053,0.9625205808903161,348,-0.0685827578054495,0.14080049524057114,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F2,0.011965026328707091,0.22322065080921788,0.8234947500892854,0.9682115369898555,348,-0.09298142513549404,0.11664854068267785,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F3,-0.007783412104534493,-0.14520206839724448,0.8846353945289603,0.9418648249373676,348,-0.1125214277173645,0.0971256616406987,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F4,0.04627647979608295,0.8642023826828537,0.3880719956617352,0.6242897321514871,348,-0.05883878191461906,0.15037680420559357,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F5,0.012484657995591468,0.23291642760924958,0.8159632327275843,0.9959664730006237,348,-0.0924661841070297,0.11716114728428274,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F6,-0.016558147996318984,-0.3089305985618025,0.7575591862019843,0.91828657765561,348,-0.12117763498131749,0.08842516496483883,Pearson's product-moment correlation,two.sided,
PGC2_exclUKBB_excl23andMe_alzheimers,Alzheimer's,Neuropsychiatric,F7,8.163313270552445e-4,0.015228468514813026,0.9878586364178354,0.9878586364178354,348,-0.10402239612154471,0.10563711698027495,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F1,0.024233286327944012,0.452198891454007,0.6514074428192776,0.9625205808903161,348,-0.08080180589255757,0.1287360745557362,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F2,-0.02923347802143598,-0.5455766347897435,0.5857065144325073,0.9087925823186654,348,-0.1336537164487315,0.07582872782022552,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F3,-0.05377984676004592,-1.0047040230069586,0.3157374679933206,0.7131757631065817,348,-0.15772048657380003,0.051339416752008725,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F4,-0.032742306136938834,-0.6111274709007906,0.541514163275975,0.6753270026029395,348,-0.13710154850300973,0.0723358027614762,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F5,-0.017681595150353502,-0.32989745386569963,0.7416759392285924,0.9959664730006237,348,-0.12228475883319455,0.08731006480708883,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F6,-0.08453898621203322,-1.5827202039194566,0.11439360573669993,0.7054272353763162,348,-0.18770532834409198,0.02047226891813795,Pearson's product-moment correlation,two.sided,
PGC2019-TouretteSyndrome,Tourette's,Neuropsychiatric,F7,0.03287898827032658,0.6136813659822824,0.5398268245118223,0.9878586364178354,348,-0.07219968793503316,0.13723580345910633,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F1,-0.0037424822278584982,-0.06981558960370197,0.9443805392123059,0.9625205808903161,348,-0.10852972907802008,0.1011270179454816,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F2,-0.025189533572866577,-0.470053806804527,0.6386110037914946,0.9087925823186654,348,-0.1296769324375932,0.07985114816129907,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F3,-0.06943721433338837,-1.2984685196272452,0.19498618909813403,0.7114292454964377,348,-0.1730077011620235,0.035652126382930686,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F4,-0.1024621408951144,-1.9215195940766332,0.05548270336610252,0.5132150061364483,348,-0.20508908653544458,0.002393392385471317,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F5,-7.775646229222804e-5,-0.0014505279996386313,0.9988434776434794,0.9988434776434794,348,-0.10490672698844,0.10475292304083687,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F6,0.008442290713267141,0.1574945037136277,0.8749464793907472,0.91828657765561,348,-0.09647291382967545,0.11317195873403073,Pearson's product-moment correlation,two.sided,
PTSD-PGC-2019,PTSD,Neuropsychiatric,F7,-0.04190125451198859,-0.7823448563326328,0.43454393601198305,0.9878586364178354,348,-0.1460893823654432,0.06320620445871929,Pearson's product-moment correlation,two.sided,
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F1,-0.0063120697668322175,-0.11775248043333224,0.9063317158637254,0.9625205808903161,348,-0.11106840220482836,0.09858298756450395,Pearson's product-moment correlation,two.sided,
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F2,-0.12387485204971725,-2.328792109015033,0.020442197569460474,0.1512722620140075,348,-0.22577284143610726,-0.019295594739937,Pearson's product-moment correlation,two.sided,*
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F3,-0.061425150282425164,-1.1480391710117925,0.2517409577752669,0.7131757631065817,348,-0.1651912782612338,0.04368597757261564,Pearson's product-moment correlation,two.sided,
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F4,0.04976244618251686,0.9294579184369823,0.35329608708263094,0.6242897321514871,348,-0.055356149716122675,0.15379001260409667,Pearson's product-moment correlation,two.sided,
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F5,-0.011504101385850965,-0.21462043095248462,0.8301889721671429,0.9959664730006237,348,-0.11619380044791296,0.09343840844800358,Pearson's product-moment correlation,two.sided,
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F6,-0.007183783575214223,-0.13401520297166947,0.8934680215027557,0.91828657765561,348,-0.11192931807015528,0.0977196322567952,Pearson's product-moment correlation,two.sided,
rare_neurodevelopmental_condition,Neurodevelopmental condition,Neuropsychiatric,F7,-0.010350776064769385,-0.1931015682890463,0.8469920736916359,0.9878586364178354,348,-0.11505575814898916,0.09458167732206478,Pearson's product-moment correlation,two.sided,
UKBB_fastGWA_leftHanded,Left-handed,Other,F1,-0.07068862398989156,-1.3219862220752483,0.18704103516122364,0.5979426830679047,348,-0.1742273766613086,0.03439608614765613,Pearson's product-moment correlation,two.sided,
UKBB_fastGWA_leftHanded,Left-handed,Other,F2,-0.07883536922816352,-1.475246227359411,0.14105050797009858,0.5798743105437385,348,-0.18215977222642823,0.026211072527864955,Pearson's product-moment correlation,two.sided,
UKBB_fastGWA_leftHanded,Left-handed,Other,F3,-0.0742121501503768,-1.388237808089408,0.1659526683761717,0.7114292454964377,348,-0.17765984495454354,0.030857737790954,Pearson's product-moment correlation,two.sided,
UKBB_fastGWA_leftHanded,Left-handed,Other,F4,0.11619250164038693,2.1823245231137194,0.029753779255404175,0.5132150061364483,348,0.011502784977566483,0.2183625751057185,Pearson's product-moment correlation,two.sided,*
UKBB_fastGWA_leftHanded,Left-handed,Other,F5,0.07913878672825354,1.4809597940683503,0.13952210000834495,0.9959664730006237,348,-0.025905957462007426,0.18245494693312633,Pearson's product-moment correlation,two.sided,
UKBB_fastGWA_leftHanded,Left-handed,Other,F6,0.029059524853655965,0.5423274410145655,0.587940065782834,0.9126226895349976,348,-0.07600182552312175,0.1334827214236447,Pearson's product-moment correlation,two.sided,
UKBB_fastGWA_leftHanded,Left-handed,Other,F7,0.026265019799208186,0.49013668087961815,0.6243460447295339,0.9878586364178354,348,-0.07878172007786007,0.1307348855700507,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F1,-0.01737205015115512,-0.3241203048984733,0.7460416739997493,0.9625205808903161,348,-0.12197973739646363,0.08761733620883429,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F2,0.07189476627272007,1.3446591519488842,0.1796110863248215,0.6269257505398296,348,-0.033185166538163495,0.1754026321230547,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F3,-0.025203309219348817,-0.47031103307240163,0.6384274278957407,0.8436362440050859,348,-0.1296904850111042,0.07983745164074088,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F4,0.032254095945450104,0.6020055805215718,0.547562434542924,0.6753270026029395,348,-0.07282195465221414,0.13662197655467548,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F5,0.04301265025021993,0.8031338640600256,0.422445557629618,0.9959664730006237,348,-0.062097172075808366,0.147178845209073,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F6,0.03272143825701302,0.6107375592036944,0.541772007420364,0.9111620124797032,348,-0.07235658368367959,0.13708105085385122,Pearson's product-moment correlation,two.sided,
vocal_pitch_median_f0,Vocal pitch,Other,F7,-0.021442818148233792,-0.40010257871833654,0.6893264478162408,0.9878586364178354,348,-0.12598943882177152,0.08357487100693405,Pearson's product-moment correlation,two.sided,
